179683669	196932277
194947498	153095815
64139530	125842060
191801173	191024471
176671894	150975176
160455785	66944616
91702756	171121276
192322882	171991752
153449577	146785679
165947309	160121541
192676427	192675383
194645708	192546801
197396770	198316369
192588043	192430537
128200851	113997015
97742064	95198643
192271045	187619920
185975900	191029078
172338285	190315499
193318030	28530479
183701799	181690041
196933997	196895748
186061425	183497548
189546755	185069779
192924653	191491331
184295996	61063443
193885896	197051319
177904359	177479391
182825962	179294407
178907474	142984671
170039815	183194001
186009127	179745784
190849622	191552622
195129893	201909778
86862544	163832953
191393565	190690020
183003763	178824740
169989897	118295431
192902990	164523134
142379714	171827712
147123178	125384604
116667873	118133081
190533219	178798079
178730873	175301152
192107651	180085906
136160165	175349384
67964198	167927180
197770787	194639115
202045324	169826324
179846483	147012317
193694008	201786584
179543870	182233395
157003705	168164359
71559726	128452245
153967072	144086309
182280455	180507533
199747781	196880714
186277758	195692934
43899013	135466944
190295630	191819376
191296455	185192250
196830228	195819022
200483376	159895002
191652105	103499482
181227071	192365762
151648184	154397902
195635358	181895806
160235249	165214491
151723775	153346542
189074384	192304171
197106891	179514960
158115434	198719467
133106449	126052352
125940493	131959364
191321352	181204355
176650479	178055688
112372229	180180713
145978892	94492977
194727484	185314716
114820434	147323514
183017169	144976737
194793768	194028851
192886985	191187586
182338522	164225566
195147871	161018664
195990578	195990625
191643742	180100589
192324383	186735642
190657487	164913703
192365943	191848206
121917455	120289552
187968406	180172582
150241415	177110336
149842139	183022046
166824301	181333535
186746080	149775253
97337079	163057224
174772940	176643578
192086129	175023791
189039383	193786115
200579086	199192285
186158016	195944785
185927140	173961405
191955431	194984637
151052391	167856312
194454009	197252670
200757707	200758826
199679083	154294916
183050065	57020101
184798592	170997038
189938698	191052698
187523641	187040241
187969022	192445141
173296823	167382553
201892965	201909778
181867078	195707083
196020303	196362229
191254178	183985853
96690249	72825474
185332253	188970687
190180630	168496599
178347128	194655297
82088530	191538248
179973892	155858921
175267027	161073904
177326203	179342629
181433672	169916770
184226050	180229961
156533396	185302946
188205930	186870336
157615818	174141285
165563962	165608634
178465517	106061023
189555635	194710548
195216048	195216014
155719143	197316863
185349275	185349455
167659754	128103089
184978880	185754822
193161820	193172636
171334484	174101507
152281905	169734605
191069200	190878191
157909646	143242650
174107475	171970324
184385812	148263849
154442010	154908928
197939313	196840205
99617603	142583315
192589670	180005074
194837920	149646038
192909608	183963132
190270076	175008318
190344520	190339797
165985143	165984520
186613984	185478477
84411749	143185004
192362233	191284661
182234734	188751300
166405430	191683443
172480330	171850660
129524367	128626163
188212537	195127827
182920672	178395274
147836462	180221105
195570847	193487199
179857403	180869330
185279837	174638822
198454949	197828080
189285749	192398436
191609525	196658643
119645426	169591984
186809419	198082184
167252007	183590838
160695696	175017499
195495672	195495635
89534711	74172311
187500043	191319775
193515166	195793153
175345493	199665060
165011879	136996058
154091097	25168758
145444201	152959095
193172889	194483802
194550993	195127827
117890505	122797759
172516824	154120995
157674006	177402088
185670131	181349586
143448783	193559983
186183015	175144658
182829560	151807552
184543124	190152456
158476548	82555145
150717087	131774412
179010597	156129675
124685203	124393677
193163219	185215668
180105749	199060925
180081211	178443419
159283226	194669203
195836811	190543049
191657080	189548434
181009089	175597054
185833620	189718010
185158566	40169364
129548743	181653312
187795445	129341563
196368779	195529841
171828610	177065805
190298826	193858411
189886245	162660174
180369380	179383589
189684706	182327689
177241108	173702879
173459132	146808640
182255962	173439148
194773934	182745401
160034794	161614314
177730490	184514865
189328666	188851966
190773753	138649065
198400465	199957686
178831497	193351314
183050562	182870170
177609386	158618426
191015664	197325303
169820088	107127679
190749950	190349197
160598843	152652473
124815674	115468686
188759641	55999987
189039383	185741661
182907258	191602743
199828245	199828247
155700037	184401692
176319760	183804350
192736674	201020544
190295818	183609192
147705342	127694131
177470761	177246954
181721718	182576186
144223681	140489954
194696677	194093714
174894740	165325730
167737426	182624901
195616147	197193681
151405056	172373814
193643728	60251160
182373082	160809447
101090034	46775975
133135606	111871352
81468642	177509842
188867664	193744383
185835841	194606250
190486716	183725260
159853223	164523332
163795127	172331246
160174137	156988336
153237043	20800548
199589001	184541685
146623045	115554169
196859473	190624465
159951027	179874551
190950288	188713072
138127722	174094694
195568976	187211534
178677382	105459290
186077217	184955567
180761107	183705468
181374051	181034519
185522573	86274833
192596342	195352165
119829315	49215466
197266924	198273796
107564250	108389236
198156314	147322096
187363946	172591112
144771917	143614515
177015700	181252722
144737999	112204543
119109467	152970771
180143855	195351254
130186870	179660653
165645282	175088704
167877893	172324030
158394019	119005901
156294642	156401201
190329956	161135658
97337079	159267861
152403956	136704610
86019056	177225787
198692679	194823169
200068195	200068722
177737577	139006297
136482291	183639308
193616363	144598762
194304293	118626991
181589283	169065934
138402409	138742974
181693458	194582113
196229228	187410532
188861342	184706162
195129893	166978397
146530218	127379086
193285669	117872033
96058615	152532927
181032690	178862192
200984742	191573368
186437907	196662618
186051918	190540705
182003447	193237098
189127875	192907404
194696192	135889017
184553354	186138466
186090296	172319069
185005121	153359029
197206604	192701003
179532196	185063901
151364520	157124952
184358566	185063901
132483357	132361684
117828699	183153720
188336271	177446588
194103532	183804350
121685843	169734605
187547784	189590095
179391152	160007335
141190820	127759504
188019634	161190245
162277626	166500825
82463080	131338160
140165440	120872594
180732596	184751167
184994834	182654367
189761801	179283701
186493774	185214391
181991115	176472684
169911231	161073904
174108503	192034917
143936310	186661927
60851859	116564822
186951710	197898665
196381111	197296160
194535701	140911816
115700689	60399018
190543684	187786157
181310099	195268098
196753421	196752862
178134583	191500499
159168444	173356978
174886770	181083165
144194198	136671577
157079941	169192772
189884366	197791553
180713429	177729823
143812789	143083852
162356274	143218272
8990517	160415898
184871478	179839841
184681498	194507106
185139722	166926388
165619138	173047763
183977090	181861281
197918501	198170599
111152399	153786034
182444866	190316305
129548743	136243487
191684366	185603738
190903156	187961995
178927216	191403471
156858082	75653799
187379192	188788509
190749950	178637563
188808416	192414312
201766029	194730404
107661485	79028698
195803791	190422133
154898602	187858898
185190320	182305508
170119415	147107506
122762910	194877640
184610049	163457314
150382011	82342789
186970395	178551475
195490541	195101174
193535718	195507696
142949961	176335532
152935953	177355921
66936498	148370005
108059381	189871625
156472176	148050154
163826906	193689721
31449980	138378475
183610850	201020544
192359420	191494569
151861385	114887224
195467630	195617586
197411712	199966675
179985178	101350218
141619856	115139645
146299868	141812086
150076423	150894162
187589052	192872421
178442738	169827024
195758396	187980366
189885734	185297768
87268189	100283176
67275301	162173862
172914683	191478810
156457186	155821473
195378991	201572551
200261754	200261752
121917455	164449514
142408421	146586907
184637114	184523345
200903638	198108729
181008917	67787166
173720787	147518164
192386959	143498788
197602779	186870738
158335154	110442950
171233078	169720696
182258204	191343100
151049632	176334578
187442763	196229683
145612992	146367553
134642703	182904806
97253817	88862782
163440853	173889730
132789891	30537124
180499742	168095048
155710754	196777567
153343027	188897795
132877897	140684089
197780826	195908508
184322075	195043494
124788017	172407873
68576496	134343644
187252173	199268640
153232013	164186018
192407809	197648535
194582334	161073966
174072755	181131950
101307830	168113511
191199382	179742237
173555368	154869974
191898237	195933627
174652195	156750556
188836089	172422116
184543124	187962144
194721998	174479329
176301447	169100853
186066875	186287487
140962882	167678917
181739138	174098513
200250888	195486813
186523054	180839501
193349521	179103801
181678866	189834308
159257302	119380232
156212998	147457591
190320096	191204781
178192802	190224778
183869980	41974111
191254178	188246237
186631345	181766773
180360044	171247730
180143861	40083161
156361624	66944583
200578457	193437965
167696073	174692205
189732879	190394387
169957589	162232376
180125993	193059683
187890431	155152584
189045263	188151448
199794636	159911541
173711832	158334206
193871626	184743843
196349041	198542604
149336663	180609055
134877368	180758805
186622928	172861085
192581319	190979393
77698484	191991802
187627384	158138226
196156269	192010425
200250497	196938933
186106710	192316165
155323826	143821567
156279216	192231355
183074434	186870738
159785197	144430305
190295190	131189942
196751666	192401231
180081211	179037628
168719425	197355743
200187812	190080436
182234112	180390480
189555991	182335861
180461690	180576424
194104971	195933627
182567675	182566156
176029238	176029261
187079024	173595300
193506756	192408520
188016405	186870738
188368629	188369598
178137022	178127123
146852691	146255745
194682002	166334342
189433045	193045374
186047481	153236639
159608472	171878564
183655000	181792996
163439461	77584871
107371903	138898328
190164750	179999441
194564738	193654461
186871316	186465072
193539194	197706207
150870094	150894162
195848909	182891333
190321162	182440435
188840250	188007967
61838285	181140607
23103287	140684089
184931240	184931980
114410824	195754569
198271545	161404768
157195703	128452455
183747785	185235301
151939986	184495525
181346101	172501474
188024675	200075176
176105265	177045656
201684797	198728721
162195107	187363395
132063335	145685666
148202282	183899878
190899884	191190915
177562538	146388593
181056958	188882476
150976406	163583853
186437907	186868030
179351993	183985853
156457052	171924826
194371106	200376963
148442744	131112707
134293292	158316901
193466766	197108691
191107327	194303160
176105076	172850147
173618142	178476502
173886310	176029248
184029873	188781185
161469836	187434087
177677598	154960537
160803249	163437918
154119620	172019664
177101832	181332682
148255298	109406482
201241030	198253941
182931554	145613139
179193191	172513274
166824301	87511023
192220586	194662935
179791046	100263578
186324847	201466220
192365062	193237170
114532575	165780917
157091456	165756979
143552370	106122658
181073690	185018728
189116727	191643838
86442318	167756346
188842723	187066715
183594285	186064613
192838437	140967348
186774277	156693845
201646450	185069779
175482664	175989494
165227582	163021682
194793768	195895992
138191198	166298360
183646744	185083902
188731779	179089190
167737426	166967858
160794573	155432443
192611902	188885513
142266448	151473661
136564681	153466223
113479178	175635797
143361004	140963877
140489943	138822570
158071640	106122658
130487355	184587375
158779472	136476777
137431252	166946206
160051121	133777871
194556683	190980952
159929087	169972140
165083177	181800572
157222038	194748170
197720440	197791553
156212998	141480213
159699094	191616491
159397035	159418195
170913995	144928290
188192399	187583045
179865770	179777977
185906447	191243535
98789706	76369029
141504687	117510263
185956397	153598215
168963226	172324030
185187290	193313093
154972538	74021495
154593679	168301757
189834295	183742071
189952733	191319720
195696207	196997515
185028461	185695873
184867185	182382122
198406097	198249149
171349508	177001278
183564058	172521941
86319511	104516750
198315736	195900114
190760138	182068216
183795216	185154923
195136397	188977857
118524564	185056324
170120901	184121071
190327086	190316305
195069070	191500499
185537338	190325523
144423424	144911450
171503800	179998100
147305870	168819902
182039385	195314558
153507132	185059288
169944243	168357364
183998675	163457314
200636386	200578357
111457845	176828371
195749152	195849338
195532063	195486813
144324657	142266667
170737117	35345117
190645783	164362743
166793847	169917720
153823877	147376124
180005037	193102199
199926978	199468476
187887974	182220056
135365956	105664288
166440944	86862685
163611974	195394650
199495277	186371738
130065154	162296432
194302816	190662189
194069025	148527120
193404555	179653780
152653344	151071316
182066395	187179179
174144076	164203619
79685502	132097776
177958990	173224984
191682853	186509984
139553013	148202710
189554015	181307850
186606937	191317832
98789706	173253633
185067012	193346851
191801173	123470917
178626383	172912849
180845659	182768064
151247989	150653358
186742985	194989579
157049619	82342789
152789155	120645724
195546764	183877571
188244939	195570424
185678987	197051319
138104032	138251709
178743900	157269406
160029802	174816216
195914621	159818445
189405577	185361453
189058595	189640513
108961185	48263343
186774184	189826821
194734408	195517518
120720121	161520890
151883734	86353827
192795397	185818842
178461845	186840064
196561957	194975109
162839663	160116670
195129893	185083512
187908956	188316705
155432295	161425425
181140779	168963724
194835830	182883012
183728186	153049517
197918893	197919324
180804748	147400513
154714535	200371715
186745494	183792472
147501819	141610004
195068589	171989974
188639475	186591509
195462834	195029145
165237872	162766548
93713085	138733391
180143855	188126344
181560359	181888161
74330357	131628702
187637203	180556187
135564961	148895554
180143855	113708713
190323502	182869915
187890185	149558918
41097385	82342789
177591862	138833628
154837339	152296500
131023488	140430551
192142918	196778726
196297224	191149966
161217442	159567986
199853432	194096897
190180630	148069634
180309242	188148535
181250067	191317114
180742172	192660219
146437398	111696474
197814517	193162624
193217523	149428808
146437398	179209463
169512952	163457314
176124235	171075043
192408504	180068055
180419880	166331333
194735084	192402356
106377784	141266697
193355244	191318958
104737716	177407477
194755806	195080649
183350950	180415585
184993391	188017424
163506475	200359037
196708298	188751300
191321352	196206280
195853934	196488889
184099199	196019455
186449145	198314550
181709701	184088588
146566476	168095048
180415805	183493338
191644183	191644210
169169971	165673284
148972503	171121276
197195508	196846208
194650086	185255299
197363264	197363397
197090900	192848719
177110666	181817979
179731027	176998339
188573623	115085706
138577991	128869353
125770796	160386226
149637987	170074137
199865518	199815792
192902990	192907404
185188469	66944583
43074610	162989644
198506621	127379116
148073986	162050067
191900517	160051071
151517133	152123416
171834903	168898870
178337524	176732212
186392494	186064613
144894254	142986546
192793404	195527861
200330567	201258115
146584373	192542106
197344975	184589986
142418565	151496569
183615719	125856173
196008732	146805662
145585028	148453076
194440564	188824770
185774004	183865088
183613703	179344025
173299434	180379544
189074384	127714759
186852508	169127373
194419513	193895816
187500585	160007335
176957763	162121080
173492644	155393760
93413241	130038507
184513745	152230498
168383870	169569096
192134690	153211578
189052614	179599617
143075511	169202487
141437304	134863754
144337309	102283632
179391152	186178056
197117252	192191305
198228318	183943539
192624525	127326331
188566945	169319787
181753362	186781774
92959725	134050622
127611386	89490324
196856862	184986892
169214314	191819376
181997595	122727241
120282820	199275590
194600946	194591946
85171099	93244205
151864582	170141585
93705445	110983743
175930342	105607585
121452246	125106739
142267048	164942974
189992176	187398281
103968540	116973480
53483522	193392397
156978550	143370829
175021547	173761933
156978550	142013601
158224683	159261891
192896943	192562033
181667301	143939376
201174645	200758526
191023161	197252801
187783042	179657377
127098592	123824588
161517537	159777887
198121532	154367235
201144068	197279231
183724317	167702056
190858243	183797260
125583798	144925504
194171359	187410532
186526763	184439727
201645784	201429195
161367218	163468278
186606937	158921465
189740246	186738663
192832196	184366079
192493145	161425425
196979809	169180743
165438831	171026260
41742883	192850351
197418443	196992982
180143855	180364789
145136066	130519894
183466258	197482905
183352254	34667806
196396138	130668303
194035769	189918745
168900913	166635495
164436965	82039662
177035535	101304188
174646076	196317297
136900772	134858641
183311429	181263899
200033631	195494095
143702895	157417276
188933135	189593392
176882452	201090012
188343930	188317869
187381803	191809814
185835770	190945208
163514548	97868028
193405814	188623709
148171775	191554214
194937001	192545676
191501281	194504248
195419994	177416848
173000890	164061475
195546348	158113784
195931293	196353166
151873332	174431417
192437581	193577712
185288618	188208671
182404356	188069798
199005445	199996485
192321278	85383754
139434746	144194185
183285164	103033103
145637085	136884220
143305836	139078985
192887874	197000654
95731311	147107506
178282920	181690041
191500364	174333641
192728313	185543247
155258841	176565800
196008732	161404768
149840683	171067310
186441763	201903121
195485991	195502032
177533405	197589273
168963299	166507678
155841973	168357364
100745635	89082725
126998500	126951648
150236349	15812068
136726625	136514255
196288091	197706207
194065547	195127827
201537522	199966747
190808554	194358793
181332250	177162748
186797645	177123881
156935240	157363192
174625500	177422874
161477191	190689668
183730225	192630921
195072377	170421182
112893639	141266697
197756376	192401231
181588539	181762920
184602133	177424964
195744767	174650022
177161828	183415707
184793882	185068943
160051121	166680552
194746467	182557131
194090980	198509280
70889130	76066039
179531973	171050077
152158883	164203619
118553049	88373068
185927009	189388990
191130231	188160727
191191211	150264909
111796720	110137166
188021860	190394366
197919095	197918696
157556424	176110934
194522423	194506385
82203866	141812086
191225435	92057556
184044769	191053144
143701863	121857206
185071351	135695313
159834711	79576424
191017672	196728569
184578976	188223203
159161644	167979602
197128196	195595601
164630514	179814279
194524602	182671166
201242486	189045520
197303629	172944653
169467899	191896412
190376131	190549458
113103132	169100853
132863311	145526505
186452696	188977857
191434600	192967723
193896306	116743938
120808554	190044021
82779942	127293748
180499951	185924373
184083427	125441618
156991181	160135055
175383613	169076208
147589554	144628954
176960096	176993998
129398680	148082801
174660408	163715283
191953640	195070550
182401776	144839377
193714582	174113559
177431466	194694507
160070860	179485370
186780568	190975414
198169120	189811035
196191980	196192074
141880384	133212408
199916968	196224061
185867910	184541685
148031694	130185101
145299757	135879460
154725158	154725148
125585809	150304829
168264232	183730691
96058615	90531381
181138609	182401293
198508899	197791553
185648234	179664465
147515638	192550810
188156921	187198761
169463633	107896983
183862911	134465911
149185876	171809992
197296039	144782776
188114014	188435424
150675201	150937245
189960408	193288501
178677382	132832237
160794573	174570005
155363334	179523986
197262613	163445928
172913415	176565800
177955521	154745991
193679920	188647804
173028876	169907790
177899104	171922964
143864871	147555673
187458026	192857842
176876774	184455017
169266105	161616956
183998675	183725260
195245413	195245535
149534524	188949405
173730464	152834649
180101927	158778401
193519718	121688166
181710912	163787819
118105699	120707889
195166848	185760005
144715366	142495146
144354975	96594859
195430297	194950992
196682929	117433295
195002951	195002623
148374212	135191801
140467086	179318365
190732954	182628139
180143855	163457314
165479425	170653135
127336429	183652611
118579481	178276350
66303967	103532943
181845509	174360948
184385812	177354620
177496793	183563799
190298802	194661475
197493635	197493897
194476957	193749286
196324190	184478646
177463441	176835409
131826869	128188619
120625777	119704953
182085844	195189411
192410740	194850730
83552902	95842950
132213515	139111670
180556483	194081815
190046791	170426062
181864954	181738641
188733069	186613946
182002552	195081947
191578159	154417602
130065172	191538248
144840068	169542783
182734003	164447605
190443707	194327959
194880290	191643081
189063432	184218075
186626877	187497910
194611319	127714759
187322375	184248258
165121620	172528770
180942890	195994324
42925639	140236069
198383776	187519505
189227107	191500499
185299284	185299293
31475722	162026684
193024128	186804827
184899870	103547128
160827965	177768510
155841882	157010876
187278254	180180713
189484221	145508291
196708298	126687326
61093943	148372856
172518538	201020544
186997449	192402356
169884296	161425425
193273445	160212410
165753882	113385931
171534307	171850660
162781462	171595292
147849516	141078730
112186537	49876077
163411399	151769916
195594320	195594491
192410604	174497515
144210108	121223320
170135873	173691337
196367855	60041994
193978425	193976553
195385302	181800572
194990007	194089277
190272052	128993470
179001630	183517229
195069070	155779225
201858462	194703724
188760132	181374412
172914415	136518939
197443042	196774732
200451160	195135774
143211495	143211431
152650780	152650868
141954048	139502514
183284813	187980654
195158483	188882476
129754431	147923453
192362233	188839174
181346175	188188021
191745013	160427468
175717410	128941120
177068686	194574338
180389969	170074137
189021877	184218075
199754137	189279143
194655533	158134129
190478828	191209072
177443670	177170591
183817463	181840166
119674384	100019428
183791823	162335820
195864520	188640971
124787888	152596324
186272917	178444937
179105132	178830262
184578976	185187558
185314305	186701958
127175370	179667079
157546614	67930698
174785785	186427004
191682853	181658221
184749512	154445772
94473673	178583997
173178798	172628055
172748921	200250905
196953429	161257589
193410394	162374379
149483167	149484419
189014840	186025045
185954078	183810604
146151067	192727656
141854607	180773553
192451787	192630921
178079466	150415434
159928923	176548092
143366230	148325099
151019892	152351954
170997360	149558918
167076707	130377971
181085479	194748170
191486855	193744383
171935463	171523595
125471043	129665271
184429795	43687252
113838313	179863175
162494374	172300790
193274199	193464105
184454402	196452024
189392998	172527717
157356280	143242650
187324772	178333427
178462308	191165728
185928035	192304171
141619856	178545066
130300628	129525951
161655784	181045295
197211790	197211773
182998227	133159271
95907549	126827417
198333508	186693243
192102103	194943623
142719153	181822613
184899870	192907404
195741883	197204726
192365078	177633277
163081360	170955901
191169139	191204781
179109199	196385158
192925675	183804350
197974671	181339814
42183717	130950075
146623018	190979393
178156627	152421153
192374464	192903101
185490451	184031311
190007507	187971726
195714018	131326251
67043560	52465432
182333497	173943277
192817281	189977057
187380568	181266781
161130232	174680568
159166218	125583824
195970010	194586845
198228139	197520600
156014310	158101705
190225495	192423452
110169839	177406453
189039103	186870738
179373361	191296584
201899939	191020949
195300879	194411325
137997660	159187122
181140239	183975484
179200902	183391012
160162075	152532927
198228318	183612626
152700811	144313270
149386195	136704701
176116217	184478646
197451054	197451064
173720787	160424875
95234288	173158627
197096603	150894162
187120612	104609315
186596510	187147859
162872873	169600867
180143855	180742272
178639479	135210560
163407770	161844021
153180771	151364105
197400631	191500499
168901411	168901493
164647846	167242475
181705748	191626639
185086119	188596558
194803948	176999251
183406333	187329463
198511529	200315113
164777139	171142714
200736286	190189522
183787140	185548056
157120950	159933896
192581319	163795118
130391922	109573047
200768309	191222378
185913326	184688775
118203635	85212447
143521955	150158085
186452696	192062056
158012133	173682461
180365913	144346451
187026743	187026420
189492062	192113137
168846765	151943530
188311973	186280753
192493761	194180649
177266388	189834316
4257312	135531951
181792852	182532387
154222109	196092720
176280213	180479171
176671894	196689508
168074878	181924605
179105132	180196824
7174385	176705997
192750180	188188021
199045895	198418030
187625224	162121080
140971833	196053632
106671734	163639695
197601067	190073587
148136295	153602428
193305589	197830536
144049270	141765687
191766976	170213195
193506756	189760835
164979315	196327251
45993451	67997123
195129893	177406453
183371611	170134284
195564990	194409308
195703535	189548624
194408315	176703902
159109381	161666407
179294094	179704482
145059426	144011663
146796751	144346451
187494928	191778796
147253924	140856449
178987600	187797662
146151067	137167068
180519354	194234824
198333092	195132037
173534657	183725260
192212476	180005074
183719723	176575831
191974831	186867979
197225509	194474317
183924602	195888327
186568993	173526924
151560835	82843854
140885049	102213150
26301152	186497926
177265357	185770124
191054202	195630347
176832068	173171143
181611043	191241636
184543124	142501611
95663764	188740309
180826034	183389071
181167396	155914926
193550354	197219329
141268254	138011272
152121903	150724883
181725587	161742394
198105619	195944057
161930592	122738267
146584373	161462076
183566073	180854776
83552108	82342789
176960999	178862617
192732770	193026686
147430362	184087679
121764294	181716690
186780588	186774991
34501658	75620588
180367448	190229691
163636598	160386226
184295682	183994399
166824301	169161975
136104797	133501477
173736266	139069656
194910604	176852674
192510215	193479520
182542211	169707515
176800811	170509119
171926078	160604976
133336661	127796399
157191287	149054366
182685704	150894615
190277245	176999260
146504780	183407008
160545223	184910741
173703483	160796449
127752167	147212316
193032342	167889025
179485655	201909778
194530276	194803937
195407780	184185445
194908158	187398362
190091212	188155879
180761107	182331268
175486190	174238848
197467492	139422874
142423194	152052649
29180900	85361324
97766727	194876545
158493351	159312684
154308990	50007187
94498118	195612294
156466126	112025192
149248797	102835836
84454852	76069059
180580404	197142144
91295782	160035498
185005121	185658152
99133076	164683144
157717738	78350238
99756291	49040999
146410789	163586569
185310781	147413935
178281871	171637385
192113981	180827867
191501508	191684261
153789970	186805118
196381111	193161918
107656440	191606348
194078054	191572697
195287064	192402356
175457098	157372483
192327792	197316311
32549664	182382122
184734248	144613014
180143855	185423904
172516824	198364255
193233296	191016640
32124634	138762119
191617517	178007233
201173735	201446116
173142146	179090051
199664973	192752039
182862783	183725260
194696656	193237098
183533610	188057571
187106802	159449744
185841245	182055692
174339425	166472853
184681498	190112030
195215944	195215991
181588539	181298080
195480301	196856479
120632359	190108858
200250419	195737226
190657487	189245001
183752660	183803986
173613674	182642703
198397886	196774732
155608467	124967796
179895585	195170770
164909887	94163435
184899870	185944599
191966753	192225391
154293765	179946533
178150849	184587914
183182329	130443722
202087523	154221915
178160031	171168103
131081591	177509833
182087889	189148609
163635919	185154923
165657011	164283448
183627353	186691616
111106796	132076357
186450316	161520890
188807288	187398414
150264687	151516813
139822819	195585469
193349808	192943811
191646520	188057571
172940073	197166685
150002672	148877427
134691478	158766639
167892264	165938047
184385812	193313093
146255030	126170679
125275262	118001218
191174159	192287455
185646490	194822330
185503483	116484761
190759464	201909778
140516681	92579171
187583005	180229961
150889827	154442167
154086412	154908928
174595643	169929692
188677454	188677486
183376442	190108858
184974301	175538182
95731311	53207825
113676451	21937037
164057936	165040517
203069262	197547572
191296336	195515381
156478444	171533756
200249987	200248779
188381512	194126537
99598458	106440605
152338183	170266667
125584010	133212408
141098487	95510643
198553413	189717776
147601496	146417575
179901872	173082981
173711832	96012975
190410539	199918613
152085532	108105790
183908599	188760878
190703185	183311131
199946520	196974937
128495216	129528763
160562061	133212408
176341238	186597627
179002936	202636418
198717863	148744993
194019883	192029796
80472288	150487698
153456338	149930708
176709055	178601643
201534154	201405472
185431835	103391743
139778797	148621994
200578271	188018140
162037854	162051558
194911630	198526930
174964544	182263629
106934370	159170546
181608179	175440111
160404682	195189411
173605947	116921712
182828338	146458342
186622928	184788877
197707672	149793670
174669781	193032316
141066328	28347744
193682557	186032993
176853110	178333427
191950617	191053144
197770444	181871768
92957110	23298614
199404237	183936889
157663185	150975176
191642271	144948556
147153893	192418982
168532130	145197195
163411396	164265790
183600379	183760642
195467630	183369275
187381803	134848035
98053804	92238854
182234551	185158848
120997119	135577255
164982766	164789030
175021547	188590793
172561434	136202401
178717260	129459671
190232309	189656358
184089611	190030204
164974972	172300790
128545934	131112707
191716115	189289175
189015492	175867917
176974114	181375175
166312552	170509119
193032342	179845362
186258062	185913338
189055141	184458888
191367612	187130785
182424847	185845647
105118984	117965073
182068446	189959671
196766564	192334126
126481518	189461998
199271582	200335150
147380892	171804104
196381111	170225163
154720785	186149206
173170780	174791054
174289385	189310646
185468694	201082736
189058595	174321348
187956172	196639993
171104819	144475071
133940017	136838585
158476548	148050154
187574527	201020544
191681924	195590627
189294026	182575686
176029274	176029248
193117487	193940722
103061769	157846821
193032342	193392397
182907310	154960861
192408504	186162598
160036957	178791556
195696207	183555557
167677326	168490034
152615498	93223211
176103192	174494652
165570232	172019628
31639826	130393999
92947738	186070047
170046349	185132908
194246887	196995987
176319760	193109591
132762323	122532047
196368779	191052698
47636847	89565134
180709285	186701954
149529627	141825487
134645962	144011663
197210881	115599959
197150729	165897952
181774305	183761968
177424028	187865556
145420361	161519330
175290523	168967105
184313765	187444741
169698661	173637538
161420308	185603738
181561253	193875519
190065330	189761070
176723397	196689508
181886950	189461998
189667171	186950747
193867468	191300349
183615719	175732023
93997180	153224897
194632250	194632167
185159317	192546493
184083427	191554214
191321181	189266707
177035408	182374102
173807035	180839398
192961072	194724669
189808762	187961902
192143860	192658352
192130179	174687023
186830327	156048797
164611642	172914177
